year,quarter,cusip_no,has_listed_options,issuer_name,issuer_description,status,cusip_6,cusip_2,cusip_1,cusip_8,cusip_9
2017,3,25459Y 95 8,,DIREXION SHS ETF TR,PUT,,25459Y,95,8,25459Y95,25459Y958
2017,3,33830X 90 4,,FIVE PRIME THERAPEUTICS INC,CALL,,33830X,90,4,33830X90,33830X904
2017,3,15911M 90 7,,CHANGYOU COM LTD,CALL,,15911M,90,7,15911M90,15911M907
2017,3,87160A 95 0,,SYNGENTA AG,PUT,,87160A,95,0,87160A95,87160A950
2017,3,67072T 10 8,,NUVEEN FLOATING RATE INCOME,COM,,67072T,10,8,67072T10,67072T108
2017,3,149150 10 4,*,CATHAY GEN BANCORP,COM,,149150,10,4,14915010,149150104
2017,3,941848 90 3,,WATERS CORP,CALL,,941848,90,3,94184890,941848903
2017,3,302104 95 4,,EXONE CO,PUT,,302104,95,4,30210495,302104954
2017,3,73935X 95 3,,POWERSHARES ETF TRUST,PUT,,73935X,95,3,73935X95,73935X953
2017,3,482539 90 3,,KLX INC,CALL,,482539,90,3,48253990,482539903
2017,3,374163 90 3,,GERON CORP,CALL,,374163,90,3,37416390,374163903
2017,3,913290 10 2,,UNITY BANCORP INC,COM,,913290,10,2,91329010,913290102
2017,3,40251W 90 9,,GULF RESOURCES INC,CALL,,40251W,90,9,40251W90,40251W909
2017,3,40412C 95 1,,HCA HEALTHCARE INC,PUT,,40412C,95,1,40412C95,40412C951
2017,3,055630 10 7,*,BP PRUDHOE BAY RTY TR,UNIT BEN INT,,055630,10,7,05563010,055630107
2017,3,74347R 95 0,,PROSHARES TR,PUT,,74347R,95,0,74347R95,74347R950
2017,3,464287 71 3,*,ISHARES TR,US TELECOM ETF,,464287,71,3,46428771,464287713
2017,3,37045V 10 0,*,GENERAL MTRS CO,COM,,37045V,10,0,37045V10,37045V100
2017,3,464287 95 2,,ISHARES TR,PUT,,464287,95,2,46428795,464287952
2017,3,064520 10 9,,BANK PRINCETON NEW JERSEY,COM,ADDED,064520,10,9,06452010,064520109
2017,3,594960 30 4,*,MICROVISION INC DEL,COM NEW,,594960,30,4,59496030,594960304
2017,3,88076W 90 3,,TERADATA CORP DEL,CALL,,88076W,90,3,88076W90,88076W903
2017,3,894650 95 0,,TREDEGAR CORP,PUT,,894650,95,0,89465095,894650950
2017,3,09531U 95 2,,BLUE BUFFALO PET PRODS INC,PUT,,09531U,95,2,09531U95,09531U952
2017,3,494577 10 9,*,KINDRED BIOSCIENCES INC,COM,,494577,10,9,49457710,494577109
2017,3,57776J 10 0,*,MAXLINEAR INC,COM,,57776J,10,0,57776J10,57776J100
