year,quarter,cusip_no,has_listed_options,issuer_name,issuer_description,status,cusip_6,cusip_2,cusip_1,cusip_8,cusip_9
2011,1,257559 20 3,*,DOMTAR CORP,COM NEW,,257559,20,3,25755920,257559203
2011,1,604062 10 9,,MINNESOTA MUN INCOME PTFL IN,COM,,604062,10,9,60406210,604062109
2011,1,86428D 10 4,,SUBAYE INC,COM,,86428D,10,4,86428D10,86428D104
2011,1,64115T 95 4,,NETSCOUT SYS INC,PUT,,64115T,95,4,64115T95,64115T954
2011,1,78709Y 90 5,,SAIA INC,CALL,,78709Y,90,5,78709Y90,78709Y905
2011,1,266605 10 4,*,DURECT CORP,COM,,266605,10,4,26660510,266605104
2011,1,512807 90 8,,LAM RESEARCH CORP,CALL,,512807,90,8,51280790,512807908
2011,1,46612J 90 7,,JDS UNIPHASE CORP,CALL,,46612J,90,7,46612J90,46612J907
2011,1,637546 10 2,,NATIONAL SEC GROUP INC,COM,,637546,10,2,63754610,637546102
2011,1,112585 90 4,,BROOKFIELD ASSET MGMT INC,CALL,,112585,90,4,11258590,112585904
2011,1,G21101 90 3,,CHINA GERUI ADV MAT GR LTD,CALL,,G21101,90,3,G2110190,G21101903
2011,1,573083 10 2,*,MARTHA STEWART LIVING OMNIME,CL A,,573083,10,2,57308310,573083102
2011,1,023436 90 8,,AMEDISYS INC,CALL,,023436,90,8,02343690,023436908
2011,1,81783J 90 1,,7 DAYS GROUP HLDGS LTD,CALL,,81783J,90,1,81783J90,81783J901
2011,1,15135U 10 9,*,CENOVUS ENERGY INC,COM,,15135U,10,9,15135U10,15135U109
2011,1,292218 90 4,,EMPLOYERS HOLDINGS INC,CALL,,292218,90,4,29221890,292218904
2011,1,62874M 10 4,,NB & T FINL GROUP INC,COM,,62874M,10,4,62874M10,62874M104
2011,1,543354 10 4,,LONGWEI PETROLEUM INV HLDG L,COM,,543354,10,4,54335410,543354104
2011,1,440694 30 5,*,HORSEHEAD HLDG CORP,COM,,440694,30,5,44069430,440694305
2011,1,H89231 95 8,,UBS AG,PUT,,H89231,95,8,H8923195,H89231958
2011,1,670346 10 5,*,NUCOR CORP,COM,,670346,10,5,67034610,670346105
2011,1,464286 95 3,,ISHARES INC,PUT,,464286,95,3,46428695,464286953
2011,1,720279 95 8,,PIER 1 IMPORTS INC,PUT,,720279,95,8,72027995,720279958
2011,1,526353 10 7,,LENTUO INTL INC,SPONSORED ADS,,526353,10,7,52635310,526353107
2011,1,74837R 10 4,*,QUICKSILVER RESOURCES INC,COM,,74837R,10,4,74837R10,74837R104
2011,1,124830 10 0,*,CBL & ASSOC PPTYS INC,COM,,124830,10,0,12483010,124830100
2011,1,318672 90 6,,FIRST BANCORP P R,CALL,ADDED,318672,90,6,31867290,318672906
2011,1,137801 95 6,,CANO PETE INC,PUT,,137801,95,6,13780195,137801956
2011,1,464288 15 8,,ISHARES TR,S&P SH NTL AMTFR,,464288,15,8,46428815,464288158
2011,1,15100E 95 6,,CELERA CORP,PUT,,15100E,95,6,15100E95,15100E956
2011,1,760281 95 4,,REPUBLIC BANCORP KY,PUT,,760281,95,4,76028195,760281954
2011,1,760281 20 4,*,REPUBLIC BANCORP KY,CL A,,760281,20,4,76028120,760281204
2011,1,G21101 95 3,,CHINA GERUI ADV MAT GR LTD,PUT,,G21101,95,3,G2110195,G21101953
2011,1,73935X 95 6,,POWERSHARES ETF TRUST,PUT,,73935X,95,6,73935X95,73935X956
2011,1,281479 10 5,,EDUCATIONAL DEV CORP,COM,,281479,10,5,28147910,281479105
2011,1,157210 95 5,,CEVA INC,PUT,,157210,95,5,15721095,157210955
2011,1,04269X 90 5,,ARRAY BIOPHARMA INC,CALL,,04269X,90,5,04269X90,04269X905
2011,1,71714G 10 2,*,PHARMATHENE INC,COM,,71714G,10,2,71714G10,71714G102
2011,1,983919 90 1,,XILINX INC,CALL,,983919,90,1,98391990,983919901
2011,1,71654V 10 1,*,PETROLEO BRASILEIRO SA PETRO,SP ADR NON VTG,,71654V,10,1,71654V10,71654V101
2011,1,12686C 90 9,,CABLEVISION SYS CORP,CALL,,12686C,90,9,12686C90,12686C909
2011,1,067774 90 9,,BARNES & NOBLE INC,CALL,,067774,90,9,06777490,067774909
2011,1,09255H 10 5,,BLACKROCK CREDIT ALL INC TR,COM,,09255H,10,5,09255H10,09255H105
2011,1,59161R 10 1,,METRO BANCORP INC PA,COM,,59161R,10,1,59161R10,59161R101
2011,1,49446R 90 9,,KIMCO RLTY CORP,CALL,,49446R,90,9,49446R90,49446R909
2011,1,22160K 10 5,*,COSTCO WHSL CORP NEW,COM,,22160K,10,5,22160K10,22160K105
2011,1,68619F 90 5,,ORIENT PAPER INC,CALL,,68619F,90,5,68619F90,68619F905
2011,1,949746 80 4,,WELLS FARGO & CO NEW,PERP PFD CNV A,,949746,80,4,94974680,949746804
2011,1,020772 90 9,,ALPHA PRO TECH LTD,CALL,,020772,90,9,02077290,020772909
2011,1,97717W 95 6,,WISDOMTREE TRUST,PUT,,97717W,95,6,97717W95,97717W956
2011,1,141665 95 9,,CAREER EDUCATION CORP,PUT,,141665,95,9,14166595,141665959
2011,1,12673P 10 5,*,CA INC,COM,,12673P,10,5,12673P10,12673P105
2011,1,886374 10 7,,TIDELANDS BANCSHARES INC,COM,,886374,10,7,88637410,886374107
2011,1,928298 95 8,,VISHAY INTERTECHNOLOGY INC,PUT,,928298,95,8,92829895,928298958
2011,1,45839M 90 3,,INTERACTIVE INTELLIGENCE INC,CALL,,45839M,90,3,45839M90,45839M903
2011,1,19247A 90 0,,COHEN & STEERS INC,CALL,,19247A,90,0,19247A90,19247A900
2011,1,902925 10 6,,USA TRUCK INC,COM,,902925,10,6,90292510,902925106
2011,1,666807 95 2,,NORTHROP GRUMMAN CORP,PUT,,666807,95,2,66680795,666807952
2011,1,641208 95 3,,NETWORK EQUIP TECHNOLOGIES,PUT,,641208,95,3,64120895,641208953
2011,1,464288 95 6,,ISHARES TR,PUT,,464288,95,6,46428895,464288956
2011,1,30049A 90 7,,EVOLUTION PETROLEUM CORP,CALL,,30049A,90,7,30049A90,30049A907
2011,1,66987V 95 9,,NOVARTIS A G,PUT,,66987V,95,9,66987V95,66987V959
2011,1,46133J 10 1,,INVESCO QUALITY MUN SECS,COM,,46133J,10,1,46133J10,46133J101
2011,1,629491 95 1,,NYSE EURONEXT,PUT,,629491,95,1,62949195,629491951
2011,1,464287 95 3,,ISHARES TR,PUT,,464287,95,3,46428795,464287953
2011,1,404303 95 9,,HSN INC,PUT,,404303,95,9,40430395,404303959
2011,1,952145 90 0,,WEST COAST BANCORP ORE NEW,CALL,,952145,90,0,95214590,952145900
2011,1,00808N 20 2,,AES TR III,PFD CV 6.75%,,00808N,20,2,00808N20,00808N202
2011,1,726900 10 3,*,PLANAR SYS INC,COM,,726900,10,3,72690010,726900103
2011,1,29266R 10 8,*,ENERGIZER HLDGS INC,COM,,29266R,10,8,29266R10,29266R108
2011,1,Y8565N 10 2,*,TEEKAY TANKERS LTD,CL A,,Y8565N,10,2,Y8565N10,Y8565N102
2011,1,426927 10 9,,HERITAGE COMMERCE CORP,COM,,426927,10,9,42692710,426927109
2011,1,559778 40 2,,MAHANAGAR TEL NIGAM LTD,SPONS ADR 2001,,559778,40,2,55977840,559778402
2011,1,783764 95 3,,RYLAND GROUP INC,PUT,,783764,95,3,78376495,783764953
2011,1,373865 10 4,,GERMAN AMERN BANCORP INC,COM,,373865,10,4,37386510,373865104
2011,1,67071Y 10 8,,NUVEEN CT DIV ADV MUN FD 3,COM,,67071Y,10,8,67071Y10,67071Y108
2011,1,464288 85 1,*,ISHARES TR,DJ OIL&GAS EXP,,464288,85,1,46428885,464288851
2011,1,74347X 90 5,,PROSHARES TR,CALL,,74347X,90,5,74347X90,74347X905
2011,1,624756 90 2,,MUELLER INDS INC,CALL,,624756,90,2,62475690,624756902
2011,1,664397 95 6,,NORTHEAST UTILS,PUT,,664397,95,6,66439795,664397956
2011,1,45817G 10 2,*,INTELLICHECK MOBILISA INC,COM,,45817G,10,2,45817G10,45817G102
2011,1,88579Y 90 1,,3M CO,CALL,,88579Y,90,1,88579Y90,88579Y901
2011,1,450913 90 8,,IAMGOLD CORP,CALL,,450913,90,8,45091390,450913908
