year,quarter,cusip_no,has_listed_options,issuer_name,issuer_description,status,cusip_6,cusip_2,cusip_1,cusip_8,cusip_9
2016,1,500767 20 7,,KRANESHARES TR,CSI NW CHINA ETF,,500767,20,7,50076720,500767207
2016,1,N20947 95 2,,CNOVA N V,PUT,,N20947,95,2,N2094795,N20947952
2016,1,92206C 77 1,,VANGUARD SCOTTSDALE FDS,MORTG-BACK SEC,,92206C,77,1,92206C77,92206C771
2016,1,74164F 90 3,,PRIMORIS SVCS CORP,CALL,,74164F,90,3,74164F90,74164F903
2016,1,111444 10 5,,BROADWAY FINL CORP DEL,COM,,111444,10,5,11144410,111444105
2016,1,20717E 90 1,,CONFORMIS INC,CALL,,20717E,90,1,20717E90,20717E901
2016,1,G5138L 90 0,,JINPAN INTL LTD,CALL,,G5138L,90,0,G5138L90,G5138L900
2016,1,886885 95 2,,TILLYS INC,PUT,,886885,95,2,88688595,886885952
2016,1,638904 10 2,*,NAVIGATORS GROUP INC,COM,,638904,10,2,63890410,638904102
2016,1,78467Y 10 7,*,SPDR S&P MIDCAP 400 ETF TR,UTSER1 S&PDCRP,,78467Y,10,7,78467Y10,78467Y107
2016,1,311642 95 2,,FARO TECHNOLOGIES INC,PUT,,311642,95,2,31164295,311642952
2016,1,57060U 90 9,,MARKET VECTORS ETF TR,CALL,,57060U,90,9,57060U90,57060U909
2016,1,295625 10 7,*,ERIN ENERGY CORP,COM,,295625,10,7,29562510,295625107
2016,1,67072W 10 1,,NUVEEN QUALITY PFD INC FD 3,COM,,67072W,10,1,67072W10,67072W101
2016,1,405217 90 0,,HAIN CELESTIAL GROUP INC,CALL,,405217,90,0,40521790,405217900
2016,1,876108 10 1,,TARENA INTL INC,ADR,,876108,10,1,87610810,876108101
2016,1,25490K 90 6,,DIREXION SHS ETF TR,CALL,,25490K,90,6,25490K90,25490K906
2016,1,872275 90 2,,TCF FINL CORP,CALL,,872275,90,2,87227590,872275902
2016,1,539451 95 4,,LO-JACK CORP,PUT,DELETED,539451,95,4,53945195,539451954
2016,1,40418F 95 8,,HFF INC,PUT,,40418F,95,8,40418F95,40418F958
2016,1,58403M 95 1,,MECOX LANE LIMITED,PUT,,58403M,95,1,58403M95,58403M951
2016,1,86627R 10 2,,SUMMIT THERAPEUTICS PLC,SPONS ADS,,86627R,10,2,86627R10,86627R102
2016,1,767836 10 9,,RITTER PHARMACEUTICALS INC,COM,,767836,10,9,76783610,767836109
2016,1,09064M 20 4,*,BIODEL INC,COM NEW,,09064M,20,4,09064M20,09064M204
2016,1,78464A 90 8,,SPDR SERIES TRUST,CALL,,78464A,90,8,78464A90,78464A908
2016,1,148806 90 2,,CATALENT INC,CALL,,148806,90,2,14880690,148806902
2016,1,552690 90 9,,MDU RES GROUP INC,CALL,,552690,90,9,55269090,552690909
2016,1,743713 95 9,,PROTO LABS INC,PUT,,743713,95,9,74371395,743713959
2016,1,460146 90 3,,INTL PAPER CO,CALL,,460146,90,3,46014690,460146903
2016,1,896082 95 4,,TRIBUNE PUBG CO,PUT,,896082,95,4,89608295,896082954
2016,1,15189T 95 7,,CENTERPOINT ENERGY INC,PUT,,15189T,95,7,15189T95,15189T957
2016,1,68375N AB 9,,OPKO HEALTH INC,DEBT  3.000% 2/0,,68375N,AB,9,68375NAB,68375NAB9
2016,1,041356 20 5,*,ARLINGTON ASSET INVT CORP,CL A NEW,,041356,20,5,04135620,041356205
2016,1,862578 90 1,,STRAIGHT PATH COMMUNICATNS I,CALL,,862578,90,1,86257890,862578901
2016,1,97651M 95 9,,WIPRO LTD,PUT,,97651M,95,9,97651M95,97651M959
2016,1,G81276 10 0,*,SIGNET JEWELERS LIMITED,SHS,,G81276,10,0,G8127610,G81276100
2016,1,012423 95 9,,ALBANY MOLECULAR RESH INC,PUT,,012423,95,9,01242395,012423959
2016,1,73936T 90 5,,POWERSHARES ETF TR II,CALL,,73936T,90,5,73936T90,73936T905
2016,1,571903 95 2,,MARRIOTT INTL INC NEW,PUT,,571903,95,2,57190395,571903952
2016,1,88224Q 11 5,,TEXAS CAPITAL BANCSHARES INC,*W EXP 01/16/201,,88224Q,11,5,88224Q11,88224Q115
2016,1,61745C 90 5,,MORGAN STANLEY INDIA INVS FD,CALL,,61745C,90,5,61745C90,61745C905
2016,1,976524 10 8,*,WIRELESS TELECOM GROUP INC,COM,,976524,10,8,97652410,976524108
2016,1,247361 95 2,,DELTA AIR LINES INC DEL,PUT,,247361,95,2,24736195,247361952
2016,1,01449J 10 5,*,ALERE INC,COM,,01449J,10,5,01449J10,01449J105
2016,1,45409B 55 2,,INDEXIQ ETF TR,HDGD FTSE EURO,,45409B,55,2,45409B55,45409B552
2016,1,01861G 90 0,,ALLIANCE HOLDINGS GP LP,CALL,,01861G,90,0,01861G90,01861G900
2016,1,56062Y 90 2,,MAINSOURCE FINANCIAL GP INC,CALL,,56062Y,90,2,56062Y90,56062Y902
2016,1,19248Y 10 7,,COHEN & STEERS SLT PFD INCM,COM,,19248Y,10,7,19248Y10,19248Y107
2016,1,002474 95 4,,AZZ INC,PUT,,002474,95,4,00247495,002474954
2016,1,17878Y 95 8,,CIVEO CORP CDA,PUT,,17878Y,95,8,17878Y95,17878Y958
2016,1,057755 10 0,,BALDWIN & LYONS INC,CL A,,057755,10,0,05775510,057755100
2016,1,053611 10 9,*,AVERY DENNISON CORP,COM,,053611,10,9,05361110,053611109
2016,1,97717P 90 4,,WISDOMTREE INVTS INC,CALL,,97717P,90,4,97717P90,97717P904
2016,1,989207 95 5,,ZEBRA TECHNOLOGIES CORP,PUT,,989207,95,5,98920795,989207955
2016,1,039670 95 4,,ARCTIC CAT INC,PUT,,039670,95,4,03967095,039670954
2016,1,768475 10 5,,RIVER VY BANCORP,COM,DELETED,768475,10,5,76847510,768475105
2016,1,780287 10 8,*,ROYAL GOLD INC,COM,,780287,10,8,78028710,780287108
2016,1,57061R 90 6,,MARKET VECTORS ETF TR,CALL,,57061R,90,6,57061R90,57061R906
2016,1,30212P 95 3,,EXPEDIA INC DEL,PUT,,30212P,95,3,30212P95,30212P953
2016,1,918194 90 1,,VCA INC,CALL,,918194,90,1,91819490,918194901
2016,1,786598 30 0,,SAGA COMMUNICATIONS INC,CL A NEW,,786598,30,0,78659830,786598300
2016,1,464287 90 0,,ISHARES TR,CALL,,464287,90,0,46428790,464287900
2016,1,911783 10 8,,UNITED STS DIESEL HEATING OI,UNIT,,911783,10,8,91178310,911783108
2016,1,46434V 90 9,,ISHARES TR,CALL,,46434V,90,9,46434V90,46434V909
2016,1,832682 20 7,*,SMTC CORP,COM NEW,,832682,20,7,83268220,832682207
2016,1,29404K 10 6,*,ENVESTNET INC,COM,,29404K,10,6,29404K10,29404K106
2016,1,05946K 95 1,,BANCO BILBAO VIZCAYA ARGENTA,PUT,,05946K,95,1,05946K95,05946K951
2016,1,968223 20 6,*,WILEY JOHN & SONS INC,CL A,,968223,20,6,96822320,968223206
2016,1,06739H 51 1,,BARCLAYS BANK PLC,ADS7.75%PFD S4,,06739H,51,1,06739H51,06739H511
2016,1,92647N 77 4,,VICTORY PORTFOLIOS II,CEMP US DISCOVER,,92647N,77,4,92647N77,92647N774
2016,1,46625H 10 0,*,JPMORGAN CHASE & CO,COM,,46625H,10,0,46625H10,46625H100
2016,1,983772 90 4,,XO GROUP INC,CALL,,983772,90,4,98377290,983772904
2016,1,98138H AD 3,,WORKDAY INC,NOTE  1.500% 7/1,,98138H,AD,3,98138HAD,98138HAD3
2016,1,362393 90 0,,GTT COMMUNICATIONS INC,CALL,,362393,90,0,36239390,362393900
2016,1,16941M 95 9,,CHINA MOBILE LIMITED,PUT,,16941M,95,9,16941M95,16941M959
